Date,Open,High,Low,Close,Volume,EMA_20,EMA_50,EMA_200,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0_2.0,BBM_5_2.0_2.0,BBU_5_2.0_2.0,BBB_5_2.0_2.0,BBP_5_2.0_2.0,OBV,CMF,return_1d,return_5d,volatility_20d
2025-01-02,589.39,591.13,580.5,584.64,50203975.0,595.7955,592.1750000000001,605.3282,100.0,4.649770377891286,-0.6012835440352422,4.638561145923051,582.0517314790319,590.014,597.9762685209681,2.699010030598633,0.4670948047896098,37888459.0,0.13458023062151192,0.012503420908593466,-0.0070983853311439304,0.008932296605763158
2025-01-03,587.53,592.6,586.43,591.95,37888459.0,595.7955,592.1750000000001,605.3282,100.0,4.649770377891286,-0.6012835440352422,4.638561145923051,582.0517314790319,590.014,597.9762685209681,2.699010030598633,0.4670948047896098,37888459.0,0.13458023062151192,0.012503420908593466,-0.0070983853311439304,0.008932296605763158
2025-01-06,596.27,599.7,593.6,595.36,47679442.0,595.7955,592.1750000000001,605.3282,100.0,4.649770377891286,-0.6012835440352422,4.638561145923051,582.0517314790319,590.014,597.9762685209681,2.699010030598633,0.4670948047896098,85567901.0,0.13458023062151192,0.005760621674127719,-0.0070983853311439304,0.008932296605763158
2025-01-07,597.42,597.75,586.78,588.63,60393052.0,595.7955,592.1750000000001,605.3282,93.14234973870768,4.649770377891286,-0.6012835440352422,4.638561145923051,582.0517314790319,590.014,597.9762685209681,2.699010030598633,0.4670948047896098,25174849.0,0.13458023062151192,-0.011304084923407731,-0.0070983853311439304,0.008932296605763158
2025-01-08,588.7,590.5799,585.195,589.49,47304672.0,595.7955,592.1750000000001,605.3282,93.20646175383173,4.649770377891286,-0.6012835440352422,4.638561145923051,582.0517314790319,590.014,597.9762685209681,2.699010030598633,0.4670948047896098,72479521.0,0.13458023062151192,0.0014610196558109134,-0.0070983853311439304,0.008932296605763158
2025-01-10,585.88,585.95,578.55,580.49,73105046.0,595.7955,592.1750000000001,605.3282,84.32195163297783,4.649770377891286,-0.6012835440352422,4.638561145923051,578.1486060333125,589.184,600.2193939666874,3.7459924121114896,0.10608565374990148,-625525.0,0.13458023062151192,-0.01526743456207913,-0.0070983853311439304,0.008932296605763158
2025-01-13,575.77,581.75,575.35,581.39,47910060.0,595.7955,592.1750000000001,605.3282,84.4812563760134,4.649770377891286,-0.6012835440352422,4.638561145923051,574.719960492291,587.072,599.424039507709,4.20801520348749,0.26999749731800077,47284535.0,0.13458023062151192,0.0015504143051559005,-0.017839344539234858,0.008932296605763158
2025-01-14,584.36,585.0,578.35,582.19,48420580.0,595.7955,592.1750000000001,605.3282,84.63074961556752,4.649770377891286,-0.6012835440352422,4.638561145923051,575.8924701744123,584.4380000000001,592.9835298255879,2.924358041601599,0.36846924381043716,95705115.0,0.13458023062151192,0.0013760126593165278,-0.022121069604944865,0.008932296605763158
2025-01-15,590.325,593.94,589.195,592.78,56900159.0,595.7955,592.1750000000001,605.3282,86.48651479566306,4.649770377891286,-0.6012835440352422,4.638561145923051,574.2408661928856,585.2680000000001,596.2951338071147,3.768233973876761,0.840614348723746,152605274.0,0.13458023062151192,0.01818993799275126,0.007050269269320175,0.008932296605763158
2025-01-16,594.175,594.35,590.93,591.64,43319662.0,595.7955,592.1750000000001,605.3282,85.29259476861311,4.649770377891286,-0.6012835440352422,4.638561145923051,573.7209269017842,585.6980000000001,597.675073098216,4.089845995108706,0.7480572653800123,109285612.0,0.13458023062151192,-0.0019231418064037387,0.0036472204787187934,0.008932296605763158
2025-01-17,596.96,599.36,595.61,597.58,58070628.0,595.7955,592.1750000000001,605.3282,86.34996455576055,4.649770377891286,-0.6012835440352422,4.638561145923051,575.0058858969886,589.116,603.2261141030114,4.790266807559587,0.7999267028674727,167356240.0,0.13458023062151192,0.010039889121763235,0.029440644972350993,0.008932296605763158
2025-01-21,600.67,603.06,598.67,603.05,42532853.0,595.7955,592.1750000000001,605.3282,87.25841229983634,4.649770377891286,-0.6012835440352422,4.638561145923051,577.9648000723367,593.448,608.9311999276632,5.218047723697185,0.8100780214962041,209889093.0,0.13458023062151192,0.009153586130727032,0.0372555427509933,0.008932296605763158
2025-01-22,605.92,607.82,605.36,606.44,48195973.0,595.7955,592.1750000000001,605.3282,87.800303685182,4.649770377891286,-0.6012835440352422,4.638561145923051,585.4852532218894,598.298,611.1107467781106,4.2830652210472495,0.8177304656449579,258085066.0,0.13458023062151192,0.005621424425835464,0.041653068585856934,0.008932296605763158
2025-01-23,605.8,609.75,605.52,609.75,41152102.0,595.7955,592.1750000000001,605.3282,88.322520431027,4.649770377891286,-0.6012835440352422,4.638561145923051,587.2951156148292,601.692,616.0888843851708,4.7854664463449,0.7798522160912806,299237168.0,0.13458023062151192,0.005458083239891831,0.028627821451465918,0.008932296605763158
2025-01-24,609.81,610.78,606.8,607.97,34604693.0,595.7955,592.1750000000001,605.3282,86.18596091916794,4.649770377891286,-0.6012835440352422,4.638561145923051,595.350342637252,604.9580000000001,614.5656573627482,3.176305582453034,0.6567499696480855,264632475.0,0.13458023062151192,-0.002919229192291928,0.02760124399972974,0.008932296605763158
2025-01-27,594.81,599.69,594.64,599.37,70361125.0,595.7955,592.1750000000001,605.3282,76.55085056451333,4.649770377891286,-0.6012835440352422,4.638561145923051,597.0421182024417,605.316,613.5898817975584,2.733739665747601,0.14067652007340176,194271350.0,0.13458023062151192,-0.014145434807638524,0.0029954148398541047,0.008932296605763158
2025-01-28,600.62,605.37,597.25,604.52,44433322.0,595.7955,592.1750000000001,605.3282,78.12776046439258,4.649770377891286,-0.6012835440352422,4.638561145923051,597.6398180698326,605.61,613.5801819301674,2.6321170159566147,0.4316201305346405,238704672.0,0.13458023062151192,0.00859235530640512,0.0024376088218225345,0.008932296605763158
2025-01-29,603.72,604.13,599.22,601.81,37177429.0,595.7955,592.1750000000001,605.3282,75.25969547994967,4.649770377891286,-0.6012835440352422,4.638561145923051,596.1407266226598,604.684,613.2272733773401,2.825698506109023,0.3317974930064328,201527243.0,0.13458023062151192,-0.004482895520412922,-0.007634720664863925,0.008932296605763158
2025-01-30,603.96,606.6,600.715,605.04,39281255.0,595.7955,592.1750000000001,605.3282,76.3729905397821,4.649770377891286,-0.6012835440352422,4.638561145923051,597.1835642108832,603.7420000000001,610.3004357891169,2.1725955090475253,0.5989565226935517,240808498.0,0.13458023062151192,0.0053671424535983725,-0.007724477244772543,0.008932296605763158
2025-01-31,607.5,609.96,601.05,601.82,66671471.0,595.7955,592.1750000000001,605.3282,72.85339260371362,4.649770377891286,-0.6012835440352422,4.638561145923051,597.9004189262282,602.512,607.1235810737717,1.5307848055380577,0.42497150229715913,174137027.0,0.13458023062151192,-0.005321962184318241,-0.010115630705462397,0.008932296605763158
2025-02-03,592.67,600.29,590.49,597.77,65857248.0,595.9835476190475,592.1750000000001,605.3282,68.57293842415471,4.649770377891286,-0.6012835440352422,4.638561145923051,596.4154023854893,602.192,607.9685976145107,1.9185235321992673,0.11724874267751977,108279779.0,0.1751038658083501,-0.006729586919677066,-0.0026694696097570025,0.008932296605763158
2025-02-04,597.83,602.3,597.28,601.78,33457815.0,596.5355907029477,592.1750000000001,605.3282,70.42573630584695,4.649770377891286,-0.6012835440352422,4.638561145923051,596.4847636223981,601.644,606.8032363776019,1.7150462325235283,0.5131802451027823,141737594.0,0.17251818337327346,0.006708265720929418,-0.004532521670085332,0.008633581864367064
2025-02-05,600.64,604.37,598.58,604.22,30653149.0,597.2674392074289,592.1750000000001,605.3282,71.52577099258485,4.649770377891286,-0.6012835440352422,4.638561145923051,596.4634634659043,602.1260000000001,607.7885365340959,1.8808477076544796,0.6848994692918398,172390743.0,0.2252239686269659,0.004054637907541014,0.004004586165068824,0.008590930094819886
2025-02-06,605.99,606.4525,602.63,606.32,35771503.0,598.1295878543405,592.1750000000001,605.3282,72.47471041113558,4.649770377891286,-0.6012835440352422,4.638561145923051,595.9917824763182,602.3820000000001,608.7722175236819,2.1216495591441396,0.8081272261394825,208162246.0,0.30692931802959217,0.003475555261328589,0.002115562607430954,0.008120070568262912
2025-02-07,606.89,608.13,600.05,600.77,50788516.0,598.3810556777366,592.1750000000001,605.3282,66.19591839326074,4.649770377891286,-0.6012835440352422,4.638561145923051,595.6224137535283,602.172,608.7215862464717,2.1753207543597766,0.3929703383358518,157373730.0,0.23367155800504938,-0.009153582266789972,-0.0017447077199164163,0.008463275827111275
2025-02-10,604.03,605.4999,602.74,604.85,26048714.0,598.9971456131902,592.1750000000001,605.3282,68.36562368735048,4.649770377891286,-0.6012835440352422,4.638561145923051,599.0420259569628,603.588,608.1339740430371,1.5063169059150205,0.6388041361491048,183422444.0,0.29828779098635966,0.006791284518201657,0.011844020275356915,0.0076305449889923875
2025-02-11,602.55,605.86,602.43,605.31,30056740.0,599.5983698405055,592.1750000000001,605.3282,68.61024924374071,4.567811402375355,-0.6012835440352422,4.638561145923051,600.0666935289754,604.294,608.5213064710246,1.399089340958069,0.6201710837579413,213479184.0,0.27972391052090656,0.0007605191369759456,0.005865931071155517,0.007635500908831894
2025-02-12,599.2,604.55,598.51,603.36,45076076.0,599.9566203318859,592.1750000000001,605.3282,66.27073444528504,4.295988143468094,-0.6012835440352422,4.638561145923051,599.8104944624915,604.1220000000001,608.4335055375086,1.4273625319086334,0.41163179620541673,168403108.0,0.3027690896952617,-0.003221489815135925,-0.001423322630829893,0.0077253991238645375
2025-02-13,604.48,609.94,603.2,609.73,40921297.0,600.8874183955159,592.1750000000001,605.3282,69.8834333236329,4.542212221036834,-0.6012835440352422,4.638561145923051,598.2555711808126,604.8040000000001,611.3524288191876,2.165471398730004,0.8761207562924325,209324405.0,0.318744968978781,0.010557544417926223,0.005624092888243837,0.0070313081071390554
2025-02-14,609.94,610.99,609.07,609.7,26910448.0,601.7267118816573,592.1750000000001,605.3282,69.84549049041088,4.680966558493424,-0.6012835440352422,4.638561145923051,600.7052230288681,606.59,612.474776971132,1.9402815645269262,0.7642411101776898,182413957.0,0.3432985111865794,-4.9202105850132405e-05,0.01486425753616194,0.006996615458032866
2025-02-18,610.88,611.49,608.38,611.49,26749030.0,602.656548845309,592.1750000000001,605.3282,70.8620458596076,4.879124896290023,-0.6012835440352422,4.638561145923051,601.0773070526471,607.918,614.7586929473529,2.2505314688339095,0.7610846611221058,209162987.0,0.38460293506530174,0.0029358701000492538,0.010977928412002846,0.00671645355257137
2025-02-19,610.08,613.23,609.56,612.93,31011072.0,603.6349727648034,592.1750000000001,605.3282,71.68890139240808,5.093646387198646,-0.6012835440352422,4.638561145923051,602.1275840971435,609.442,616.7564159028565,2.4003648921001397,0.738433256074336,240174059.0,0.37010107666046343,0.0023549035961338838,0.012588590969916158,0.006458350035132594
2025-02-20,611.54,611.684,607.02,610.38,36554002.0,604.2773563110126,592.1750000000001,605.3282,68.00849225943287,5.000252724665984,-0.6012835440352422,4.638561145923051,608.1012377152185,610.846,613.5907622847815,0.898675700514196,0.4151110457572632,203620057.0,0.4024291948130406,-0.00416034457442116,0.011634844868735117,0.006446990646165453
2025-02-21,610.16,610.3,599.47,599.94,76519818.0,603.8642747575828,592.1750000000001,605.3282,55.455817222927294,4.0372776018878085,-0.6012835440352422,4.638561145923051,598.5894428195033,608.888,619.1865571804967,3.382742698327668,0.06557021322629447,127100239.0,0.25487045381438056,-0.01710409908581534,-0.016056287209092468,0.007407402841502425
2025-02-24,602.02,603.03,596.49,597.21,50737213.0,603.2305343044798,592.1750000000001,605.3282,52.71575513930073,3.0190232737637643,-1.2956302977274294,4.314653571491194,591.8787423012352,606.3900000000001,620.901257698765,4.786113787748772,0.18369385374565406,76363026.0,0.2208624394079447,-0.004550455045504553,-0.020485484664589104,0.007441049250995232
2025-02-25,597.15,597.89,589.56,594.24,58266472.0,602.3742929421483,592.1750000000001,605.3282,49.83111034384365,1.9499177657035034,-1.8917886446301524,3.841706410333656,586.4270777873822,602.94,619.4529222126179,5.477467811927491,0.23656994540456852,18096554.0,0.16040327159576492,-0.00497312503139602,-0.02820978266202223,0.006837722313667936
2025-02-26,595.93,599.58,591.8556,594.54,43321578.0,601.6281698048008,592.1750000000001,605.3282,50.12797493740625,1.114009829010115,-2.182157265058833,3.296167094068948,586.003113168898,599.2620000000001,612.5208868311021,4.425071781992523,0.3219307525529418,61418132.0,0.10386198140535986,0.0005048465266557223,-0.030003426166120062,0.006508699253424359
2025-02-27,596.85,598.02,584.65,585.05,74196664.0,600.0492964900578,592.1750000000001,605.3282,41.71828471072484,-0.3106361023480986,-2.8854425571336373,2.5748064547855387,582.9778308089077,594.196,605.4141691910924,3.77591541884911,0.09235772592633215,-12778532.0,0.01875612862378744,-0.015961920139940133,-0.04149873849077634,0.007306668736950458
2025-02-28,585.56,594.72,582.44,594.18,88744106.0,599.490315871957,592.1750000000001,605.3282,50.348497128193344,-0.6949525887130221,-2.6158072347988486,1.9208546460858265,583.7586071704008,593.044,602.3293928295992,3.131434709599703,0.5611713484204307,75965574.0,0.08435862358730435,0.015605503803093779,-0.009600960096009747,0.008118273416357642
